making_year,register_id,title,type,subtype,anzsic_code,anzsic_name,bc_requirements,regdata_requirements
2018,F2018L00728,ASIC Financial Benchmark (Administration) Rules 2018,Secondary,Rules,K,Financial and Insurance Services,53,53
2018,F2018L00736,Financial Sector (Collection of Data) Regulations 2018,Secondary,Regulation,K,Financial and Insurance Services,0,0
2018,F2018L00751,Marine Order 503 (Certificates of survey — national law) 2018,Secondary,Order,C,Manufacturing,43,46
2018,F2018L00752,Federal Financial Relations (National Partnership Payments) Determination No. 134 (June 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L00753,Australian Prudential Regulation Authority Instrument fixing charges No. 4 of 2018,Secondary,Regulation,K,Financial and Insurance Services,3,4
2018,F2018L00755,Australian Prudential Regulation Authority Instrument fixing charges No. 3 of 2018,Secondary,Regulation,K,Financial and Insurance Services,2,2
2018,F2018L00760,Defence Home Ownership Assistance Scheme (Average House Price and Median Interest Rate) Determination 2018,Secondary,Determination,O,Public Administration and Safety,0,0
2018,F2018L00761,Product Emissions Standards (Customs) Charges Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,1
2018,F2018L00762,Product Emissions Standards (Excise) Charges Regulations 2018,Secondary,Regulation,X,Cross-cutting (Multiple Industries),0,1
2018,F2018L00763,Customs (Prohibited Imports) (Importation of Hemp Seeds and Hemp Derived Products) Approval 2018,Secondary,Approval,O,Public Administration and Safety,0,4
2018,F2018L00764,Marine Order 507 (Load line certificates — national law) 2018,Secondary,Order,I,"Transport, Postal and Warehousing",21,22
2018,F2018L00765,Australian Prudential Regulation Authority (confidentiality) determination No.1 of 2018,Secondary,Regulation,K,Financial and Insurance Services,0,0
2018,F2018L00770,Australian Prudential Regulation Authority Instrument fixing charges No. 2 of 2018,Secondary,Regulation,K,Financial and Insurance Services,2,2
2018,F2018L00772,Migration (IMMI 18/076: Arrangements for Other Family Visa Applications and New Zealand (Family Relationship) Visa Applications) Instrument 2018,Secondary,Instrument,U,Unclassified,6,6
2018,F2018L00775,PAYG Withholding variation to the rate of withholding for superannuation income stream beneficiaries who turn 60 during the financial year,Secondary,Other Instrument,K,Financial and Insurance Services,0,0
2018,F2018L00776,Social Security (Administration) (Job Search Efforts) Determination 2018,Secondary,Determination,J,Information Media and Telecommunications,4,4
2018,F2018L00778,Regional Investment Corporation Operating Mandate Direction 2018,Secondary,Direction,K,Financial and Insurance Services,30,34
2018,F2018L00779,Social Security (Administration) (Reasonable Excuse – Participation Payments) Determination 2018,Secondary,Determination,O,Public Administration and Safety,1,3
2018,F2018L00784,Determination under paragraph 15(1)(b) No. 1 of 2018,Secondary,Other Instrument,J,Information Media and Telecommunications,0,0
2018,F2018L00788,Currency (Perth Mint) Determination (No. 4) 2018,Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L00789,Migration (IMMI 18/103: Arrangements for Partner and Prospective Marriage Visa Applications) Instrument 2018,Secondary,Instrument,U,Unclassified,7,7
2018,F2018L00792,Migration (IMMI 18/079: Arrangements for Parent Visa Applications) Instrument 2018,Secondary,Instrument,O,Public Administration and Safety,0,0
2018,F2018L00795,Social Security (Administration) (Non-Compliance) Determination 2018 (No. 1),Secondary,Determination,K,Financial and Insurance Services,6,8
2018,F2018L00801,Industry Research and Development (High Performance Computing—Pawsey Program) Instrument 2018,Secondary,Instrument,E,Construction,0,0
2018,F2018L00804,Higher Education Provider Approval No. 2 of 2018,Secondary,Approval,P,Education and Training,13,15
2018,F2018L00807,Social Security (Exempt Lump Sum) Determination 2018,Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L00810,Health Insurance (Section 3C Co-Dependent Pathology Services) Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,0,1
2018,F2018L00814,Telecommunications (NBN Consumer Information) Industry Standard 2018,Secondary,Standard,J,Information Media and Telecommunications,24,24
2018,F2018L00815,Telecommunications (NBN Continuity of Service) Industry Standard 2018,Secondary,Standard,J,Information Media and Telecommunications,66,79
2018,F2018L00824,Defence (Individual Housing Assistance) Determination 2018,Secondary,Determination,O,Public Administration and Safety,0,0
2018,F2018L00828,Family Assistance (Immunisation and Vaccination) (Education) Determination 2018,Secondary,Determination,P,Education and Training,11,12
2018,F2018L00830,Customs By-law No. 1800128,Secondary,Other Instrument,F,Wholesale Trade,0,0
2018,F2018L00832,Child Care Subsidy (Transition of approved child care services) Determination 2018,Secondary,Determination,P,Education and Training,0,0
2018,F2018L00853,Currency (Royal Australian Mint) Determination (No. 3) 2018,Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L00854,Statement of Principles concerning olecranon bursitis (Reasonable Hypothesis) (No. 63 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00855,Statement of Principles concerning olecranon bursitis (Balance of Probabilities) (No. 64 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00859,Australian Prudential Regulation Authority instrument fixing charges No. 6 of 2018,Secondary,Regulation,K,Financial and Insurance Services,1,1
2018,F2018L00860,Australian Prudential Regulation Authority instrument fixing charges No. 7 of 2018,Secondary,Regulation,K,Financial and Insurance Services,1,1
2018,F2018L00861,Migration (IMMI 18/086: Agreements or Arrangements which are not Relevant Agreements for the purposes of the Government Agreement Stream of the Subclass 403 (Temporary Work (International Relations) visa)) Instrument 2018,Secondary,Instrument,O,Public Administration and Safety,0,0
2018,F2018L00863,Migration (IMMI 18/085: Arrangements for Temporary Work and Temporary Activity Visa Applications) Instrument 2018,Secondary,Instrument,P,Education and Training,6,6
2018,F2018L00867,Statement of Principles concerning bipolar disorder (Reasonable Hypothesis) (No. 53 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,7,7
2018,F2018L00868,Seafarers Rehabilitation and Compensation Levy Collection Regulations 2018,Secondary,Regulation,K,Financial and Insurance Services,9,9
2018,F2018L00869,Statement of Principles concerning bipolar disorder (Balance of Probabilities) (No. 54 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,7,7
2018,F2018L00870,Seafarers Rehabilitation and Compensation Levy Regulations 2018,Secondary,Regulation,I,"Transport, Postal and Warehousing",0,1
2018,F2018L00872,Statement of Principles concerning knee bursitis (Reasonable Hypothesis) (No. 65 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00874,Health Insurance (Section 3C General Medical Services – Other Medical Practitioner) Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,7,8
2018,F2018L00875,Marine Order 43 (Cargo and cargo handling — livestock) 2018,Secondary,Order,A,"Agriculture, Forestry and Fishing",256,267
2018,F2018L00876,Family Assistance (Immunisation Principles and Vaccination Schedules) (DSS) Determination 2018,Secondary,Determination,U,Unclassified,10,11
2018,F2018L00877,Family Tax Benefit (Meeting the Health Check Requirement) Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,4,4
2018,F2018L00880,Norfolk Island Land Transfer (Mulberry Lane) Ordinance 2018,Secondary,Other Instrument,L,"Rental, Hiring and Real Estate Services",2,3
2018,F2018L00882,Statement of Principles concerning knee bursitis (Balance of Probabilities) (No. 66 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00883,Statement of Principles concerning localised sclerosis (Reasonable Hypothesis) (No. 61 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00884,Statement of Principles concerning localised sclerosis (Balance of Probabilities) (No. 62 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00885,Statement of Principles concerning macular degeneration (Reasonable Hypothesis) (No. 59 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00886,Statement of Principles concerning macular degeneration (Balance of Probabilities) (No. 60 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L00887,National Disability Insurance Scheme (Practice Standards—Worker Screening) Rules 2018,Secondary,Rules,Q,Health Care and Social Assistance,58,67
2018,F2018L00898,Remuneration Tribunal (Recreation Leave for Holders of Relevant Offices) Determination 2018,Secondary,Determination,R,Arts and Recreation Services,0,0
2018,F2018L00899,Remuneration Tribunal (Compensation for Loss of Office for Holders of Certain Public Offices) Determination 2018,Secondary,Determination,N,Administrative and Support Services,0,0
2018,F2018L00901,Industry Research and Development (Girls in STEM Toolkit and Women in STEM Ambassador Program) Instrument 2018,Secondary,Instrument,E,Construction,0,0
2018,F2018L00902,Statement of Principles concerning cluster headache (Reasonable Hypothesis) (No. 57 of 2018),Secondary,Statement of Principles (RMA),O,Public Administration and Safety,4,4
2018,F2018L00903,Statement of Principles concerning cluster headache (Balance of Probabilities) (No. 58 of 2018),Secondary,Statement of Principles (RMA),O,Public Administration and Safety,4,4
2018,F2018L00919,Corporations (Stay on Enforcing Certain Rights) Declaration 2018,Secondary,Declaration,K,Financial and Insurance Services,0,1
2018,F2018L00924,Social Security (Specified Class of Persons in Australia in Specified Circumstances—Health Care Card) Declaration 2018,Secondary,Declaration,Q,Health Care and Social Assistance,0,0
2018,F2018L00928,Social Security (Dependants—Concession Cards) Declaration 2018,Secondary,Declaration,Q,Health Care and Social Assistance,0,1
2018,F2018L00929,Statement of Principles concerning panic disorder (Reasonable Hypothesis) (No. 55 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,6,6
2018,F2018L00931,Statement of Principles concerning panic disorder (Balance of Probabilities) (No. 56 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,6,6
2018,F2018L00932,Health Insurance (Allied Health Services) Amendment (Other Medical Practitioner) Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,0,0
2018,F2018L00940,Migration (IMMI 18/089: Arrangements for Other Visas) Instrument 2018,Secondary,Instrument,O,Public Administration and Safety,6,6
2018,F2018L00945,Fair Work (State Declarations — employer not to be national system employer) Endorsement 2018 (No. 1),Secondary,Declaration,C,Manufacturing,0,0
2018,F2018L00949,Higher Education (Overseas Debtor Repayment) Amendment and Repeal Instrument 2018,Secondary,Instrument,P,Education and Training,0,0
2018,F2018L00967,Australian Bureau of Statistics – Termination of Acting Australian Statistician – Appointment 2018,Secondary,Other Instrument,O,Public Administration and Safety,0,0
2018,F2018L00969,National Redress Scheme for Institutional Child Sexual Abuse Assessment Framework 2018,Secondary,Other Instrument,K,Financial and Insurance Services,0,1
2018,F2018L00970,National Redress Scheme for Institutional Child Sexual Abuse Direct Personal Response Framework 2018,Secondary,Other Instrument,S,Other Services,30,31
2018,F2018L00971,Social Security (Administration) (Class of Persons – Intent to Claim) Determination 2018,Secondary,Determination,O,Public Administration and Safety,0,0
2018,F2018L00975,National Redress Scheme for Institutional Child Sexual Abuse Rules 2018,Secondary,Rules,O,Public Administration and Safety,85,96
2018,F2018L00981,Medical Research Future Fund (Crediting of Amounts) Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,0,0
2018,F2018L00986,AD/BELL 214/6 Emergency Exit Latch Pin,Secondary,Aviation - Airworthiness Directive,O,Public Administration and Safety,0,0
2018,F2018L00987,AD/BELL 214/7 Collective Sleeve,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2018,F2018L00989,Marriage (Celebrancy Qualifications or Skills) Determination 2018,Secondary,Determination,P,Education and Training,2,3
2018,F2018L00994,Housing Australia Investment Mandate Direction 2018,Secondary,Direction,L,"Rental, Hiring and Real Estate Services",125,156
2018,F2018L00995,ASIC (Fees—Complexity Criteria) Instrument 2018/578,Secondary,Instrument,K,Financial and Insurance Services,0,0
2018,F2018L00999,Currency (Royal Australian Mint) Determination (No. 4) 2018,Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01001,Personal Property Securities (Fees) Determination 2018,Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01006,AD/BELL 214/8 Hub Locking Plates,Secondary,Aviation - Airworthiness Directive,N,Administrative and Support Services,0,0
2018,F2018L01013,Competition and Consumer (Airservices Australia Prices Surveillance) Declaration 2018,Secondary,Declaration,G,Retail Trade,0,0
2018,F2018L01014,Determination of the GST Revenue Sharing Relativities for 2018-19 in Accordance with the Federal Financial Relations Act 2009,Secondary,Other Instrument,K,Financial and Insurance Services,0,0
2018,F2018L01022,Radiocommunications (Spectrum Licence Limits—3.6 GHz Band) Direction 2018,Secondary,Direction,J,Information Media and Telecommunications,1,1
2018,F2018L01025,AD/BELL 214/9 Main Rotor Yoke Assembly,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2018,F2018L01026,AD/BELL 214/10 Main Rotor Drag Brace Assembly,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2018,F2018L01028,Civil Aviation (Transitional—CAA Staff Members’ Superannuation) Regulations 2018,Secondary,Aviation - Civil Aviation,K,Financial and Insurance Services,0,0
2018,F2018L01038,AD/GA8/9 Amdt 1 Wing Strut and Wing Strut Fittings - Inspection and Replacement,Secondary,Aviation - Airworthiness Directive,U,Unclassified,2,2
2018,F2018L01040,Service and Execution of Process Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,59,60
2018,F2018L01043,Migration (IMMI 18/001: Class of Passports) Instrument 2018,Secondary,Instrument,O,Public Administration and Safety,0,0
2018,F2018L01047,Instrument under section 270B of the Environment Protection and Biodiversity Conservation Act 1999 to make a Threat Abatement Plan,Secondary,Other Instrument,R,Arts and Recreation Services,0,0
2018,F2018L01050,Industry Research and Development (Satellite-Based Augmentation System Program) Instrument 2018,Secondary,Instrument,E,Construction,0,0
2018,F2018L01051,Industry Research and Development (National Positioning Infrastructure Capability Program) Instrument 2018,Secondary,Instrument,E,Construction,0,0
2018,F2018L01054,Social Security (Personal Care Support – Disability support schemes operated by the Western Australian Department of Communities) Determination 2018,Secondary,Determination,S,Other Services,0,0
2018,F2018L01057,Social Security (Personal Care Support – Italian Invalidity Attendance Allowance) Determination 2018,Secondary,Determination,S,Other Services,0,0
2018,F2018L01064,Radiocommunications Spectrum Marketing Plan (3.6 GHz Band) 2018,Secondary,Other Instrument,J,Information Media and Telecommunications,43,47
2018,F2018L01065,Radiocommunications (Spectrum Licence Allocation — 3.6 GHz Band) Determination 2018,Secondary,Determination,J,Information Media and Telecommunications,190,214
2018,F2018L01090,Federal Proceedings (Costs) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,1
2018,F2018L01092,Migration (Skilling Australians Fund) Charges Regulations 2018,Secondary,Regulation,K,Financial and Insurance Services,0,1
2018,F2018L01095,Immigration (Education) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,6,7
2018,F2018L01098,"Defence Determination, Conditions of Service Amendment (Benchmark schools and approved summer schools) Determination 2018 (No.33)",Secondary,Determination,O,Public Administration and Safety,0,0
2018,F2018L01106,Adult Disability Assessment Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,12,12
2018,F2018L01108,"Migration (LIN 18/036: Period, manner and evidence of labour market testing) Instrument 2018",Secondary,Instrument,U,Unclassified,16,16
2018,F2018L01110,Migration (IMMI 18/084: Specification of ETA-Eligible Passports) Instrument 2018,Secondary,Instrument,U,Unclassified,30,31
2018,F2018L01111,PGPA Act Determination (Austrade SOETM Special Account 2018),Secondary,Determination,O,Public Administration and Safety,2,2
2018,F2018L01112,PGPA Act Determination (Bureau of Meteorology SOETM Special Account 2018),Secondary,Determination,O,Public Administration and Safety,2,2
2018,F2018L01114,Census and Statistics (Information Release and Access) Determination 2018,Secondary,Determination,O,Public Administration and Safety,5,7
2018,F2018L01116,Financial Sector (Collection of Data) (reporting standard) determination No. 40 of 2018,Secondary,Determination,K,Financial and Insurance Services,26,27
2018,F2018L01119,PAYG Withholding Variation: Performing Artists 2018,Secondary,Other Instrument,O,Public Administration and Safety,0,0
2018,F2018L01121,Australian Federal Police Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,107,147
2018,F2018L01138,Foreign Evidence (Foreign Material—Criminal and Related Civil Proceedings) Regulations 2018,Secondary,Regulation,U,Unclassified,0,1
2018,F2018L01153,AD/STINSON 108/1 State of Design Airworthiness Directives,Secondary,Aviation - Airworthiness Directive,M,"Professional, Scientific and Technical Services",1,1
2018,F2018L01158,"Amendment of List of Exempt Native Specimens – Western Australian Pilbara Fish Trawl Managed Fishery, August 2018",Secondary,Other Instrument,B,Mining,0,0
2018,F2018L01159,AD/STINSON 108/2 Stabilizer Leading Edge Attachment - Inspection,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",1,1
2018,F2018L01160,"Safety, Rehabilitation and Compensation (Catastrophic Injury) Rules 2018",Secondary,Rules,O,Public Administration and Safety,0,0
2018,F2018L01161,Seafarers Rehabilitation and Compensation (Catastrophic Injury) Rules 2018,Secondary,Rules,O,Public Administration and Safety,0,0
2018,F2018L01162,Statement of Principles concerning scrub typhus (Reasonable Hypothesis) (No. 77 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L01163,Statement of Principles concerning scrub typhus (Balance of Probabilities) (No. 78 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L01164,Statement of Principles concerning reactive arthritis (Reasonable Hypothesis) (No. 75 of 2018),Secondary,Statement of Principles (RMA),O,Public Administration and Safety,4,4
2018,F2018L01165,Statement of Principles concerning reactive arthritis (Balance of Probabilities) (No. 76 of 2018),Secondary,Statement of Principles (RMA),O,Public Administration and Safety,4,4
2018,F2018L01173,"Seacare Authority Code of Practice Approval 2018 - Health and Safety in Shipboard Work, including Offshore Support Vessels",Secondary,Approval,Q,Health Care and Social Assistance,284,310
2018,F2018L01175,Statement of Principles concerning sinusitis (Reasonable Hypothesis) (No. 73 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L01177,Statement of Principles concerning sinusitis (Balance of Probabilities) (No. 74 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L01178,Statement of Principles concerning bronchiolitis obliterans organising pneumonia (Reasonable Hypothesis) (No. 79 of 2018),Secondary,Statement of Principles (RMA),O,Public Administration and Safety,4,4
2018,F2018L01179,Statement of Principles concerning bronchiolitis obliterans organising pneumonia (Balance of Probabilities) (No. 80 of 2018),Secondary,Statement of Principles (RMA),O,Public Administration and Safety,4,4
2018,F2018L01182,Statement of Principles concerning adrenal insufficiency (Reasonable Hypothesis) (No. 71 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L01183,Statement of Principles concerning adrenal insufficiency (Balance of Probabilities) (No. 72 of 2018),Secondary,Statement of Principles (RMA),Q,Health Care and Social Assistance,4,4
2018,F2018L01186,Determination that a distinct population of biological entities is a species under section 517 of the Environment Protection and Biodiversity Conservation Act 1999 (208),Secondary,Other Instrument,R,Arts and Recreation Services,0,0
2018,F2018L01191,Higher Education Provider Approval Revocation 2018,Secondary,Approval,P,Education and Training,0,0
2018,F2018L01193,Higher Education SupportHigher Education Provider Approval Revocation 2018,Secondary,Approval,P,Education and Training,0,0
2018,F2018L01202,Currency (Royal Australian Mint) Determination (No. 5) 2018,Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01203,Broadcasting Services (Online Content Service Provider Rules) 2018,Secondary,Rules,J,Information Media and Telecommunications,10,16
2018,F2018L01204,Farm Household Support (Farm Assets Value Limit) Minister’s Rules 2018,Secondary,Rules,A,"Agriculture, Forestry and Fishing",0,0
2018,F2018L01206,Carbon Credits (Carbon Farming Initiative— Industrial Equipment Upgrades) Methodology Determination 2018,Secondary,Determination,C,Manufacturing,83,94
2018,F2018L01238,Offshore Minerals (Works Licence Fees) Regulations 2018,Secondary,Regulation,B,Mining,0,0
2018,F2018L01241,Offshore Minerals (Mining Licence Fees) Regulations 2018,Secondary,Regulation,B,Mining,0,0
2018,F2018L01242,Offshore Minerals (Exploration Licence Fees) Regulations 2018,Secondary,Regulation,B,Mining,0,0
2018,F2018L01243,Offshore Minerals (Registration Fees) Regulations 2018,Secondary,Regulation,B,Mining,0,0
2018,F2018L01245,Offshore Minerals (Fees) Regulations 2018,Secondary,Regulation,B,Mining,0,0
2018,F2018L01246,Offshore Minerals (Multiple Applications for Exploration or Mining Licences) Regulations 2018,Secondary,Regulation,B,Mining,8,9
2018,F2018L01247,National Health Security Regulations 2018,Secondary,Regulation,Q,Health Care and Social Assistance,20,21
2018,F2018L01248,Offshore Minerals (Exploration Activities) Regulations 2018,Secondary,Regulation,B,Mining,11,11
2018,F2018L01249,Offshore Minerals (Retention Licence Fees) Regulations 2018,Secondary,Regulation,B,Mining,0,0
2018,F2018L01250,Defence Home Ownership Assistance Scheme Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,2,3
2018,F2018L01251,Defence Force (Home Loans Assistance) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,0
2018,F2018L01253,Banking exemption No. 2 of 2018,Secondary,Exemption,K,Financial and Insurance Services,11,14
2018,F2018L01255,Foreign States Immunities (Emergency Prevention and Management) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,0
2018,F2018L01256,Foreign States Immunities (Taxation) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,1
2018,F2018L01257,Migration (IMMI 18/002: Eligible Passports) Instrument 2018,Secondary,Instrument,O,Public Administration and Safety,0,0
2018,F2018L01260,Federal Financial Relations (General Purpose Financial Assistance) Determination No.111 (June 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01261,Federal Financial Relations (National Partnership Payments) Determination No. 135 (29 June 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01262,Federal Financial Relations (National Partnership Payments) Determination No. 136 (July 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01263,Federal Financial Relations (National Partnership Payments) Determination No. 137 (August 2018),Secondary,Determination,O,Public Administration and Safety,0,0
2018,F2018L01264,ASIC Credit (Unsuitability—Credit Cards) Instrument 2018/753,Secondary,Instrument,K,Financial and Insurance Services,0,0
2018,F2018L01265,Federal Financial Relations (General Purpose Financial Assistance) Determination No.112 (29 June 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01266,Federal Financial Relations (General Purpose Financial Assistance) Determination No. 113 (July 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01268,AD/STINSON 108/3 Rudder Cables - Inspection/Replacement,Secondary,Aviation - Airworthiness Directive,I,"Transport, Postal and Warehousing",0,0
2018,F2018L01272,Corporations (Passport) Rules 2018,Secondary,Rules,K,Financial and Insurance Services,86,119
2018,F2018L01273,Aboriginal Land Grant (Jervis Bay Territory) (Aboriginal Land) Declaration 2018,Secondary,Declaration,L,"Rental, Hiring and Real Estate Services",0,0
2018,F2018L01274,PGPA Act Determination (Education SOETM Special Account 2018),Secondary,Determination,P,Education and Training,2,2
2018,F2018L01275,PGPA Act Determination (AFMA SOETM Special Account 2018),Secondary,Determination,O,Public Administration and Safety,2,2
2018,F2018L01276,PGPA Act Determination (Coordinated Procurement Contracting Special Account 2018),Secondary,Determination,O,Public Administration and Safety,2,2
2018,F2018L01280,Medical Device Standards Order (Endotoxin Requirements for Medical Devices) 2018,Secondary,Order,Q,Health Care and Social Assistance,6,7
2018,F2018L01282,Federal Financial Relations (General Purpose Financial Assistance) Determination No. 114 (August 2018),Secondary,Determination,K,Financial and Insurance Services,0,0
2018,F2018L01284,Fringe Benefits Tax Assessment Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,6,6
2018,F2018L01288,Taxation (Interest on Overpayments and Early Payments) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,0
2018,F2018L01289,Superannuation Guarantee (Administration) Regulations 2018,Secondary,Regulation,K,Financial and Insurance Services,16,18
2018,F2018L01290,Consular Fees Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,0
2018,F2018L01291,Pooled Development Funds Regulations 2018,Secondary,Regulation,E,Construction,0,0
2018,F2018L01294,Australian National Maritime Museum Regulations 2018,Secondary,Regulation,R,Arts and Recreation Services,8,21
2018,F2018L01295,National Library Regulations 2018,Secondary,Regulation,R,Arts and Recreation Services,8,23
2018,F2018L01298,Marine Navigation Levy Regulations 2018,Secondary,Regulation,I,"Transport, Postal and Warehousing",0,0
2018,F2018L01300,Marine Navigation Levy Collection Regulations 2018,Secondary,Regulation,I,"Transport, Postal and Warehousing",3,3
2018,F2018L01301,Marine Navigation (Regulatory Functions) Levy Regulations 2018,Secondary,Regulation,I,"Transport, Postal and Warehousing",0,0
2018,F2018L01302,Marine Navigation (Regulatory Functions) Levy Collection Regulations 2018,Secondary,Regulation,I,"Transport, Postal and Warehousing",3,3
2018,F2018L01305,PGPA Act Determination (ASD Trust and Other Moneys Special Account 2018),Secondary,Determination,O,Public Administration and Safety,0,0
2018,F2018L01309,Fisheries Management (Fish Receiver Permits) Declaration 2018,Secondary,Declaration,A,"Agriculture, Forestry and Fishing",0,0
2018,F2018L01313,ASIC Corporations (Group Purchasing Bodies) Instrument 2018/751,Secondary,Instrument,K,Financial and Insurance Services,3,4
2018,F2018L01320,International Air Services Commission Regulations 2018,Secondary,Regulation,U,Unclassified,8,11
2018,F2018L01321,National Health (Australian Community Pharmacy Authority Rules) Determination 2018 (PB 46 of 2018),Secondary,Determination,Q,Health Care and Social Assistance,8,8
2018,F2018L01325,ASIC Corporations and Credit (Transition to AFCA) Instrument 2018/814,Secondary,Instrument,K,Financial and Insurance Services,4,4
2018,F2018L01330,Excise Tariff (Fields) Guidelines 2018,Secondary,Other Instrument,F,Wholesale Trade,1,1
2018,F2018L01331,Australian Transaction Reports and Analysis Centre Industry Contribution Determination 2018 (No. 1),Secondary,Determination,K,Financial and Insurance Services,2,2
2018,F2018L01341,Defence Service Homes (Hardship) Guidelines 2018,Secondary,Other Instrument,O,Public Administration and Safety,0,0
2018,F2018L01347,Social Security (Class of Visas – Newly Arrived Resident’s Waiting Period for Carer Payment) Determination 2018,Secondary,Determination,K,Financial and Insurance Services,0,1
2018,F2018L01355,"Safety, Rehabilitation and Compensation (Defence-related Claims) (Members) Declaration 2018",Secondary,Declaration,O,Public Administration and Safety,0,0
2018,F2018L01356,ASIC Corporations (Short Selling) Instrument 2018/745,Secondary,Instrument,K,Financial and Insurance Services,24,24
2018,F2018L01358,Health Insurance (Eligible Collection Centres) Approval Amendment (Duration of Approvals) Principles 2018,Secondary,Approval,Q,Health Care and Social Assistance,1,1
2018,F2018L01365,Health Insurance Regulations 2018,Secondary,Regulation,Q,Health Care and Social Assistance,50,58
2018,F2018L01370,Aviation Transport Security (Incident Reporting) Instrument 2018,Secondary,Aviation - Transport Security,I,"Transport, Postal and Warehousing",8,8
2018,F2018L01371,Social Security (Class of Visas – Qualifying Residence Exemption - Refugee) Declaration 2018,Secondary,Declaration,O,Public Administration and Safety,0,0
2018,F2018L01374,Crimes (Traffic in Narcotic Drugs and Psychotropic Substances) Regulations 2018,Secondary,Regulation,O,Public Administration and Safety,0,0
2018,F2018L01380,Maritime Transport and Offshore Facilities Security (Incident Reporting) Instrument 2018,Secondary,Instrument,I,"Transport, Postal and Warehousing",8,8
2018,F2018L01381,Health Insurance (Application for Acceptance of Approved Pathology Authority Undertaking) Determination 2018,Secondary,Determination,Q,Health Care and Social Assistance,2,2
2018,F2018L01384,High Court (Precincts) Proclamation 2018,Secondary,Proclamation,E,Construction,0,0
2018,F2018L01388,Federal Financial Relations (National Health Reform Payments) Determination 2016-17,Secondary,Determination,Q,Health Care and Social Assistance,2,2
2018,F2018L01390,"Banking, Insurance, Life Insurance and Health Insurance (prudential standard) determination No.2 of 2018",Secondary,Determination,K,Financial and Insurance Services,54,56
